label,message,message_length
0,per request melle melle oru minnaminunginte nurungu vettam set callertune callers press 9 copy friends callertune,113
0,ill text carlos let know hang,29
0,u free sat rite u wan 2 watch infernal affairs wif n darren n mayb xy,69
0,hello thanx taking call got job starts monday,45
0,drive read need write,21
1,account credited 500 free text messages activate txt word credit 80488 tcs www80488biz,86
0,gud mrng dear hav nice day,26
0,lol alright thinkin haha,24
0,yes see ya dot,14
0,come ur home,12
0,entered cabin pa said happy bday boss felt special askd 4 lunch lunch invited apartment went,92
0,lol nah wasnt bad thanks good b home quite reality check hows ur day u anything website,87
0,leaving qatar tonite search opportunityall went fastpls add ur prayers dearrakhesh,82
1,free msg get gnarls barkleys crazy ringtone totally free reply go message right,79
0,samus shoulders yet,19
0,happen,6
0,umma life vava umma love lot dear,33
0,hope youve settled new school year wishin gr8 day,49
0,yeah probably sure ilol let u know personally wuldnt bother ur goin mite well,77
0,pls clarify back open return ticket preponed go back kerala,59
0,nope meanwhile talk say make greet,34
0,u look 4 da lib got stuff havent finish yet,43
0,yesgauti sehwag odi series,26
0,come karnan car please wait till 6pm directly goto doctor,57
0,babe lost try rebooting,23
0,cant wait see photos useful,27
0,yeshe really greatbhaji told kallis best cricketer sachin worldvery tough get,77
0,want bold 2 bb torch,20
0,excellent ill see rileys plans,30
0,aiyo please ü got time meh,26
0,remains bro amongst bros,24
0,hello hun ru way im good 2 dates guy met walkabout far meet soon hows everyone else,83
0,attended nothing,16
0,msg rajini comes,16
0,k happen tonight,16
0,im home please call,19
0,hey pple700 900 5 nightsexcellent location wif breakfast hamper,63
0,ohi asked fun hahatake care ü,29
0,designation software developer may get chennai,46
0,call u finish come n pick u,27
0,sorryin meeting ill call later,30
1,lord ringsreturn king store nowreply lotr 2 june 4 chance 2 win lotr soundtrack cds stdtxtrate reply stop end txts,114
0,thanx,5
0,sore throat scratches talk,26
0,sure thing big man hockey elections 6 shouldn‘t go longer hour though,69
1,guaranteed £1000 cash £2000 prize claim yr prize call customer service representative 08714712412 10am7pm cost 10p,114
0,amazing rearrange letters gives meaning dormitory dirty room astronomer moon starer eyes see election results lies lets recount motherinlaw woman hitler eleven plus two twelve plus one amazing,192
0,wonder cos dun rem seeing silver car thk saw black one,54
0,good words words may leave u dismay many times,46
1,urgent mobile £2000 bonus caller prize 020603 2nd attempt reach call 09066362220 asap box97n7qp 150ppm,102
0,nice day today love dearly,26
0,bought test yesterday something lets know exact day u ovulatewhen get 2u 2 3wks pls pls dont fret know u r worried pls relax also anything ur past history u need tell,166
0,yar wanted 2 scold u yest late already got zhong se qing u ask b4 ask ill go w u lor n u still act real,103
0,save stress person dorm account send account details money sent,63
0,think could stop like hour roommates looking stock trip,55
0,yeah work fine started last week stuff dull easy guys fun,57
1,got takes 2 take part wrc rally oz u lucozade energy text rally le 61200 25p see packs lucozadecoukwrc itcould u,112
0,ok lor,6
0,sent ltgt bucks,15
0,goodmorning today late 1hr,26
1,want 750 anytime network mins 150 text new video phone five pounds per week call 08002888812 reply delivery tomorrow,116
0,6times,6
0,way,3
0,reached home tired come tomorro,31
0,checking,8
0,use foreign stamps country,26
0,cant pick phone right pls send message,38
0,ranjith cal drpd deeraj deepak 5min hold,40
0,yes princess want make happy,28
0,sorry da gone mad many pending works,36
0,ok lor anyway thk cant get tickets cos like quite late already u wan 2 go look 4 ur frens darren wif,100
0,entered cabin pa said happy bday boss felt special askd 4 lunch lunch invited apartment went,92
0,ive trying reach without success,32
1,win newest harry potter order phoenix book 5 reply harry answer 5 questions chance first among readers,103
1,warner village 83118 c colin farrell swat wkend warner village get 1 free med popcornjust show msgticketkioskvalid 4712 c tc kiosk reply sony 4 mre film offers,159
0,got smaller capacity one quite ex,33
0,aight thanks comin,18
0,2 celebrate bday else,22
0,see cup coffee animation,24
1,thanks ringtone order reference number x29 mobile charged 450 tone arrive please call customer services 09065989180,115
0,ducking chinchillas,19
0,hey next sun 1030 theres basic yoga course bugis go pilates intro next sat tell time r free,91
0,nothing ever easy dont looking reason take risk life love,57
0,hi chachi tried calling u unable reach u pl give missed cal u c tiz msg kanagu,78
0,yeah theres quite bit left ill swing tomorrow get,49
0,noe la u wana pei bf oso rite k lor days den,44
0,able anything,13
0,u calling right call hand phone,31
0,true lov n care wil nevr go unrecognized though somone often makes mistakes valuing definitly undrstnd start missing,116
0,good morning plz call sir,25
0,thats cool ill come like ltgt ish,33
0,sorry ill call later meeting thing related trade please call arul ltgt,70
1,chosen receive £350 award pls call claim number 09066364311 collect award selected receive valued mobile customer,113
0,normal,6
1,urgent trying contact u todays draw shows £2000 prize guaranteed call 09058094507 land line claim 3030 valid 12hrs,114
0,nt yet chikkusimple habbahw abt u,33
0,back bit long cos accident a30 divert via wadebridgei brilliant weekend thanks speak soon lots love,99
0,yesim office da,15
0,yes princess going make moan,28
1,pls stop bootydelious 32f inviting friend reply yes434 no434 see wwwsmsacubootydelious stop send stop frnd 62468,112
0,thanks yesterday sir wonderful hope enjoyed burial mojibiola,60
0,wish,4
0,garbage bags eggs jam bread hannaford wheat chex,48
0,ok c u,6
0,thats ebay might less elsewhere,31
0,pride im almost ltgt years old shouldnt takin money kid youre supposed deal stuff grownup stuffwhy dont tell,108
0,please ask macho price range want something new used plus interfued blackberry bold ltgt bb,91
0,would really appreciate call need someone talk,46
0,could work well reach consensus next meeting,44
0,well im desperate ill call armand,33
1,07801543489 guaranteed latests nokia phone 40gb ipod mp3 player £500 prize txt wordcollect no83355 tcllc nyusa 150pmt msgrcvd18,127
0,new address applespairsall malarky,34
1,urgent trying contact u todays draw shows £800 prize guaranteed call 09050001808 land line claim m95 valid12hrs,111
0,wondarfull song,15
0,life style garments account please,34
0,think asking gym excuse lazy people jog,39
0,dont file bagi work called mei tell find anything room,54
0,oh way food fridge want go meal tonight,39
0,hello peach cake tasts lush,27
1,free 1st week no1 nokia tone 4 ur mob every week txt nokia 8007 get txting tell ur mates wwwgetzedcouk pobox 36504 w45wq norm150ptone 16,136
0,yeshe really greatbhaji told kallis best cricketer sachin worldvery tough get,77
0,gonna pick 1 burger way home cant even move pain killing,56
0,slave want take 2 3 pictures today bright light cell phone bright light,71
0,coffee cake guess,17
0,well shes big surprise,22
0,fine thanks,11
0,juz go google n search 4 qet,28
0,lol mad first woke gave,23
0,ur face test 1 2 3 4 5 6 7 8 9 ltgt select number tell ur face astrology waiting quick reply,92
0,yar tot u knew dis would happen long ago already,48
0,cool text youre parked,22
0,bugis oso near wat,18
0,say slowly godi love amp need youclean heart bloodsend ten special people amp u c miracle tomorrow itplspls,107
0,yup havent want go yoga call book,33
0,playin space poker u,20
1,last chance 2 claim ur £150 worth discount voucherstext yes 85023 nowsavamobmember offers mobile cs 08717898035 £300 sub 16 remove txt x stop,141
0,tyler getting 8th leave long 9 get like hour,44
0,ummmmmaah many many happy returns day dear sweet heart happy birthday dear,74
0,pls go today ltgt dont want excuses,35
0,sorry de went shop,18
0,si take mokka players,21
0,tomarrow final hearing laptop case cant,39
0,joys father john john joys father u ans ths hav ltgt iq tis ias question try answer,83
0,give one miss number please,27
1,get official england poly ringtone colour flag yer mobile tonights game text tone flag 84199 optout txt eng stop box39822 w111wx £150,133
0,uhhhhrmm isnt tb test bad youre sick,36
0,chill another 6hrs could sleep pain surgical emergency see unfolds okay,71
0,hurry home soup done,20
0,watching ajith film ah,22
0,download clear movies dvd copies,32
0,mostly sports typelyk footblcrckt,33
0,first time history need comfort luxury sold price india onionrs ltgt petrolrs ltgt beerrs ltgt shesil ltgt,106
0,hiya last night ive naughty bought clothes little ready shopping tho kind time wanna meet,89
0,nite,4
0,im viveki got call number,25
0,youve always brainy one,23
0,waaaat lololo ok next time,26
0,yo jp hungry like mofo,22
0,time coming later,17
1,recpt 13 ordered ringtone order processed,41
0,gud ni8swt drmstake care,24
0,near kalainar tv officethenampet,32
0,aight sorry take ten years shower whats plan,44
0,babe talking think good boy missing love,40
0,ill get 3 unless guys want come time sooner,43
0,ard 6 like dat lor,18
0,yes princess want please every night wish command,49
0,good night going sleep,22
0,k ill take care,15
0,well told others youd marry,27
1,ur awarded city break could win £200 summer shopping spree every wk txt store 88039skilgmetscs087147403231winawkage16£150perwksub,129
0,yar lor wait 4 mum 2 finish sch lunch lor whole morning stay home clean room room quite clean hee,97
0,taxt massagetiepos argh ok lool,31
0,time come tomorrow,18
0,ok problem yup im going sch 4 rem correctly,43
0,oh ki think wi nz players unsold,32
1,gr8 new service live sex video chat mob see sexiest dirtiest girls live ur phone 4 details text horny 89070 cancel send stop 89070,130
0,like v shock leh cos telling shuhui like telling leona also like dat almost know liao got ask abt ur reaction lor,113
0,never nothing,13
0,first time everything,21
0,honey pls find much sell predicte nigeria many times used important reply monday,80
0,got new job bar airport satsgettin 447per hour means lie keep touch,67
0,sir send group mail check,25
0,lol great im getting hungry,27
0,great shoot big loads get ready,31
0,tirupur da started office call,30
1,back 2 work 2morro half term u c 2nite 4 sexy passion b4 2 go back chat 09099726481 luv dena calls £1minmobsmorelkpobox177hp51fl,128
0,u get message,13
0,give us back id proof ltgt rs wont allow work come home within days,67
0,thanks understanding ive trying tell sura,41
0,dropped em omw back,19
0,2 babe feel lets 4get itboth try cheer upnot fit soo muchxxlove u locaxx,72
0,cant believe attached seeing every day know best get babe go teach class midnight,81
0,part dont initiate dont understand,34
0,n funny,7
0,catch bus frying egg make tea eating moms left dinner feel love,63
0,meeting u work tel shall work tomorrow,38
0,ü b going esplanade fr home,27
0,wondering others took,21
0,babe im back come back,22
0,time n smile r two crucial things life sometimes time makes us forget smile sometimes someones smile makes us forget time gud noon,130
0,yes nigh cant aha,17
0,check audreys status right,26
0,also thk fast xy suggest one u dun wan ok going 2 rain leh got gd,65
0,stayin trouble strangersaw dave day hes sorted nowstill bloke u gona get girl mrur mum still thinks get 2getha,111
0,well know mean texting,22
1,themobyo yo yohere comes new selection hot downloads members get free click open next link sent ur fone,103
0,callin say hi take care bruv,28
0,okie,4
0,arr birthday today wish get oscar,33
0,goodmorning today late 2hrs back pain,37
0,fighting world easy u either win lose bt fightng some1 close u dificult u lose u lose u win u still lose,104
0,beauty sleep help ur pimples,28
0,da birthdate certificate april real date today dont publish shall give special treat keep secret way thanks wishes,114
0,kkwhen give treat,17
